"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",31,19075
"2",2,"Vielen Dank.","","","01",31,19075
"3",3," — Bevor ich dem letzten Redner in dieser Debatte das Wort gebe, lasse ich eine Kurzintervention des Abgeordneten Martin Hess von der AfD zu.","","","02",31,19075
"4",4,"Martin Hess:","","","03",31,19075
"5",5,"Vielen Dank, Herr Präsident.","","","04",31,19075
"6",6," — Kollege Lindh, zunächst mal finde ich es bemerkenswert, dass sich ein Mitglied Ihrer Partei und ehemaliger Polizeibeamter hier vorne hinstellt und allen Ernstes den Linksextremismus verharmlost.","","","05",31,19075
"7",7," Die Polizisten in diesem Land, ihre Angehörigen, werden wissen, wie sie das zu bewerten haben.","","","06",31,19075
"8",8," Im Übrigen bin ich doch sehr erstaunt, dass die CDU hier nicht entsprechend interveniert.","","","07",31,19075
"9",9," Ich finde es schon befremdlich, mit welchen Leuten Sie hier eine Regierungskoalition machen.","","","08",31,19075
"10",10," Herr Lindh, Sie haben uns unterstellt, es ginge uns um uns selbst.","","","09",31,19075
"11",11," Nein, es geht uns nicht um uns selbst.","","","10",31,19075
"12",12," Linksterroristen legen in stetiger Regelmäßigkeit deutsche Innenstädte in Schutt und Asche.","","","11",31,19075
"13",13," Davon betroffen sind nicht nur Polizeibeamte, sondern davon betroffen sind auch und vor allem unbeteiligte Bürger; Beispiele sind vorhin schon vonseiten der CDU genannt worden.","","","12",31,19075
"14",14,"Sind Sie bereit, zur Kenntnis zu nehmen und auch zu verstehen, dass Linksextremismus genau aufgrund dieser Tatsache eine massive Gefahr für unsere Demokratie, für das Zusammenleben in unserer Gesellschaft darstellt und dass es uns bei diesem Antrag eben nicht um uns selbst geht? Helge Lindh:","","","13",31,19075
"15",15," Herr Hess, zuhören hilft manchmal der Erkenntnisfindung.","","","14",31,19075
"16",16," Ich habe eben in den sechs Minuten meiner Rede dafür plädiert — bei Ihnen offensichtlich nicht erfolgreich -, dass wir dieses Spiel beenden:","","","15",31,19075
"17",17," Linksextremismus böserHelge Lindhals Rechtsextremismus.","","","16",31,19075
"18",18," All das ist mir völlig fremd.","","","17",31,19075
"19",19," Ich habe Berge von Bedrohungen von rechtsextremistischer Seite bekommen, einige auch von linksextremistischer Seite — das ist so, wenn man innenpolitisch und migrationspolitisch tätig ist —, aber die von links haben mir wenigstens nicht mit Aufhängen und Kopfabschlagen gedroht.","","","18",31,19075
"20",20," Das ist immerhin ein zivilisatorischer Unterschied.","","","19",31,19075
"21",21," Ich selber aber halte dieses Gegeneinanderverrechnen einfach für dumm und unklug.","","","20",31,19075
"22",22,"Wenn Sie, wie Sie das einmal gemacht haben, in einem Änderungsantrag zum Haushalt die Streichung der Mittel des Bundesamtes für Verfassungsschutz, eine Reduzierung auf null, fordern, weil Sie nicht in Gremien entsprechend berücksichtigt wurden, dann haben Sie damit leider gezeigt, dass es Ihnen um Sie geht.","","","21",31,19075
"23",23," Mir aber geht es nicht um mich, sondern darum, dass dieses Land demokratischer wird.","","","22",31,19075
"24",24,"Ich würde mich freuen, wenn Sie mich demnächst unterstützen würden, dass migrantische oder geflüchtete Familien, die ich betreue, nicht mehr von Anhängern der Identitären Bewegung und anderen Drohanrufe bekommen würden.","","","23",31,19075
"25",25," Wenn wir uns da einig sind, haben wir einen großen Fortschritt in diesem Land.","","","24",31,19075
"26",26," Ich lade Sie herzlich ein, mich auf diesem Weg zu unterstützen.
 Vizepräsident Thomas ","","","25",31,19075
