"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",159,19104
"2",2,"Ich danke Ihnen, Matern von Marschall.","","","01",159,19104
"3",3," — Damit schließe ich die Aussprache.","","","02",159,19104
"4",4,"Interfraktionell wird Überweisung der Vorlage auf Drucksache 19/10626 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen, wobei die Federführung beim Ausschuss für Wirtschaft und Energie liegen soll.","","","03",159,19104
"5",5," — Sie sind damit einverstanden.","","","04",159,19104
"6",6," Dann ist die Uberweisung so beschlossen.","","","05",159,19104
"7",7,"Ich rufe jetzt Tagesordnungspunkt 24 sowie Zusatzpunkt 9 auf:","","","06",159,19104
"8",8,"24.","","","07",159,19104
"9",9," Erste Beratung des von den Fraktionen der CDU/ CSU und SPD eingebrachten Entwurfs eines Gesetzes zur Reform der Hebammenausbildung und zur Anderung des Fünften Buches Sozialgesetzbuch Drucksache 19/10612 Uberweisungsvorschlag:","","","08",159,19104
"10",10,"Ausschuss für GesundheitAusschuss für Arbeit und SozialesAusschuss für Familie, Senioren, Frauen und Jugend Ausschuss für Bildung, Forschung und TechnikfolgenabschatzungZP9 Beratung des Antrags der Abgeordneten Dr.","","","09",159,19104
"11",11," Axel Gehrke, Dr.","","","10",159,19104
"12",12," Robby Schlund, Detlev Spangenberg, weiterer Abgeordneter und der Fraktion der AfDGeburtshilfe in Deutschland flächendeckend sicherstellenDrucksache 19/10631Überweisungsvorschlag:","","","11",159,19104
"13",13," Ausschuss für GesundheitNach einer interfraktionellen Vereinbarung sind für die Aussprache 38 Minuten vorgesehen.","","","12",159,19104
"14",14," — Ich höre keinen Widerspruch.","","","13",159,19104
"15",15," Dann ist das so beschlossen.","","","14",159,19104
"16",16,"Ich eröffne die Debatte erst, wenn in den Fraktionen Ruhe eingekehrt ist.","","","15",159,19104
"17",17," — Dann eröffne ich die Debatte.","","","16",159,19104
"18",18," Das Wort hat Emmi Zeulner für die CDU/CSU-Fraktion.","","","17",159,19104
"19",19," Emmi Zeulner:","","","18",159,19104
"20",20,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Wir behandeln heute das Hebammenreformgesetz.","","","19",159,19104
"21",21," Da es schon spät am Abend ist, darf ich hier auch für meine geschätzte Kollegin der SPD, Bettina Müller, reden.","","","20",159,19104
"22",22," Wir stehen da Seit’ an Seit’ und kämpfen als Große Koalition aus SPD, CDU und CSU gemeinsam für unsere Interessen.","","","21",159,19104
"23",23," Es ist wichtig, dieses Thema voranzubringen.","","","22",159,19104
"24",24," Deswegen haben wir gemeinsam entschieden, die Behandlung des Hebammenreformgesetzes vorzuziehen, und dürfen heute darüber diskutieren, was ich sehr wichtig finde.","","","23",159,19104
"25",25," Warum brauchen wir ein neues Gesetz? Das liegt zum einen daran, dass das Berufsrecht von 1985 veraltet ist — dieses Gesetz ist tatsächlich älter als ich — und der medizinische Fortschritt natürlich nicht stehen geblieben ist.","","","24",159,19104
"26",26," Deswegen ist es wichtig, hier einen neuen Ansatz zu finden.","","","25",159,19104
"27",27,"Zweitens gibt es eine europäische Richtlinie.","","","26",159,19104
"28",28," Bei europäischen Richtlinien gilt prinzipiell:","","","27",159,19104
"29",29," Man muss nicht allem hinterherrennen, was aus Europa kommt.","","","28",159,19104
"30",30," Aber es ist natürlich schon wichtig, zu schauen:","","","29",159,19104
"31",31," Was machen denn die anderen europäischen Länder? Tatsache ist, dassEmmi Zeulnerwir innerhalb der EU das einzige Land sind, das noch keine Akademisierung der Hebammenausbildung eingeführt hat.","","","30",159,19104
"32",32," Auch deswegen finde ich es richtig, dem Ganzen ein Update zu geben.","","","31",159,19104
"33",33," Mir ist wichtig, damit auf keinen Fall zu signalisieren, dass wir die derzeitige Ausbildung geringschätzen.","","","32",159,19104
"34",34," Im Gegenteil:","","","33",159,19104
"35",35," Die derzeitige Ausbildung ist gut, sie ist hervorragend.","","","34",159,19104
"36",36," Es gilt jetzt, sie weiterzuentwickeln.","","","35",159,19104
"37",37," Aber man muss sich natürlich schon fragen:","","","36",159,19104
"38",38," Macht es Sinn, eine duale Schulausbildung neben einer dualen Hochschulausbildung bestehen zu lassen? Es gibt nämlich einen Unterschied zwischen Pflegern und Hebammen.","","","37",159,19104
"39",39," Bei der Pflege haben wir im Jahr 63 000 Auszubildende.","","","38",159,19104
"40",40," Da können wir natürlich nicht alle akademisieren; da macht es Sinn, nur einen Teil zu nehmen.","","","39",159,19104
"41",41," Aber bei der Ausbildung von Hebammen liegt die Kapazität bei 2 300 im Jahr.","","","40",159,19104
"42",42," Bei dieser kleinen Gruppe macht es durchaus Sinn, sie nicht auf zwei Systeme aufzuteilen, sondern einheitlich zu behandeln.","","","41",159,19104
"43",43," Unter den inhaltlichen Punkten und Forderungen ist die wesentliche Änderung eine zwölfjährige Schulausbildung.","","","42",159,19104
"44",44," Aber ich möchte ganz klar sagen:","","","43",159,19104
"45",45," Hier geht es nicht darum, dass man zukünftig nur dann, wenn man auf dem Gymnasium war, eine Ausbildung zur Hebamme machen kann.","","","44",159,19104
"46",46," Selbstverständlich kann man auch, wenn man nach der Realschule an eine FOS geht, dort sein Fachabitur machen, und auch so besteht die Möglichkeit, einen Zugang zu bekommen.","","","45",159,19104
"47",47," Das gilt auch, wenn man, wie es schon jetzt der Fall ist, eine Ausbildung beispielsweise im Bereich der Pflege macht.","","","46",159,19104
