"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",11,19086
"2",2," Jetzt erteile ich das Wort dem Bundesminister für Gesundheit, Jens Spahn.","","","01",11,19086
"3",3," Jens Spahn, Bundesminister für Gesundheit:","","","02",11,19086
"4",4,"Herr Präsident! Liebe Kolleginnen und Kollegen! Es ist gerade gesagt worden:","","","03",11,19086
"5",5," Heute, auf den Tag genau, besteht die Große Koalition, besteht dieses Kabinett seit einem Jahr in dieser Zusammensetzung.","","","04",11,19086
"6",6," In diesem Jahr haben wir an vielen, vielen Stellen, gerade auch in der Gesundheits- und Pflegepolitik, konkret im Alltag für viele Bürgerinnen und Bürger, aber auch für die 5,5 Millionen Beschäftigten im Gesundheitswesen viel erreicht:","","","05",11,19086
"7",7," Wir haben für 1 Million Pflegekräfte in Deutschland die Arbeitsbedingungen verbessert; wir finanzieren zusätzliche Stellen; wir haben 50 Millionen Beitragszahler in Deutschland konkret zum 1.","","","06",11,19086
"8",8," Januar 2019 von Beiträgen entlastet.","","","07",11,19086
"9",9," Und wir machen mit diesem Gesetz weiter undBundesminister Jens Spahnhelfen denjenigen konkret, die auf der Suche nach einem Termin sind und die zu oft zu lange warten müssen.","","","08",11,19086
"10",10," Das ist die Politik der Großen Koalition:","","","09",11,19086
"11",11," konkret im Alltag die Dinge besser machen.","","","10",11,19086
"12",12," Dieses Gesetz wird die Versorgung schneller, besser und digitaler machen.","","","11",11,19086
"13",13,"Schnellere Versorgung.","","","12",11,19086
"14",14," Der Umstand, dass der privat versicherte Nachbar nächste Woche einen Termin beim Facharzt hat, der gesetzlich Versicherte aber erst in zwei, drei oder vier Monaten, ist ein sehr konkretes Aufregerthema für viele Bürgerinnen und Bürger, und das ist nachvollziehbar.","","","13",11,19086
"15",15," Sie von den Grünen tun ja so, als sei das ein Thema, das keinen beschäftigt.","","","14",11,19086
"16",16," Doch, das beschäftigt viele Bürgerinnen und Bürger.","","","15",11,19086
"17",17," Und genau da setzen wir an:","","","16",11,19086
"18",18," mit den Terminservicestellen, die unter der Rufnummer 116 117 zusammen mit dem ärztlichen Notdienst in Zukunft 24 Stunden am Tag erreichbar sind - es wird auch digitale Angebote geben —, und mit finanziellen Anreizen.","","","17",11,19086
"19",19," Heute sagen Haus- und Fachärzte:","","","18",11,19086
"20",20," Es gibt Budgets; daher bekomme ich für einen neuen Patienten oder für Patienten, die ich aufgrund vorhandener Kapazitäten schneller drannehmen könnte, kein zusätzliches Geld.","","","19",11,19086
"21",21," — Es ist doch zielgerichtet und richtig, zu sagen:","","","20",11,19086
"22",22," Wer mehr behandelt, soll auch entsprechend besser vergütet werden.","","","21",11,19086
"23",23," Wir verhelfen den Patienten zu schnelleren Terminen, indem wir da konkret ansetzen.","","","22",11,19086
"24",24," Genau das macht den Alltag für viele Bürgerinnen und Bürger besser.","","","23",11,19086
"25",25," Bessere Versorgung.","","","24",11,19086
"26",26," Wir haben in Zukunft eine bessere Situation bei den Hilfsmitteln; das ist schon genannt worden.","","","25",11,19086
"27",27," Die Ausschreibung bei Rollstühlen, bei Inkontinenzprodukten und in vielen anderen Bereichen fällt weg.","","","26",11,19086
"28",28," Durch das Gesetz bekommen wir eine bessere Versorgung mit Impfstoffen.","","","27",11,19086
"29",29," Wir bekommen bessere Rahmenbedingungen für die Heilmittelerbringer.","","","28",11,19086
"30",30," Jedem Heilmittelerbringer in Deutschland wird ab dem 1.","","","29",11,19086
"31",31," Juli 2019 mehr Geld gezahlt werden.","","","30",11,19086
"32",32," 600 Millionen Euro! Sie müssen schon sagen, ob Sie diesen Schritt mitgehen wollen oder nicht.","","","31",11,19086
"33",33," Wir wollen ihn gehen, um zu einer besseren Versorgung zu kommen.","","","32",11,19086
"34",34," Die Kryokonservierung für junge Erwachsene mit zum Beispiel Krebserkrankungen ist von der Kollegin Maag schon genannt worden.","","","33",11,19086
"35",35," PrEP wird finanziert, um die HIV-Infektionszahlen in Deutschland zu reduzieren.","","","34",11,19086
"36",36,"Es gibt Verbesserungen bei den Betreuungsdiensten.","","","35",11,19086
"37",37," Das ist ein Riesenthema für Familien mit einem zu pflegenden Angehörigen zu Hause, die Unterstützung suchen.","","","36",11,19086
"38",38," Diese Familien, die heute oft keinen Pflegedienst finden, können in Zukunft, wenn es um die Nachmittagsbetreuung oder die Haushaltshilfe geht, Betreuungsdienste in Anspruch nehmen.","","","37",11,19086
"39",39," Das regeln wir.","","","38",11,19086
"40",40," Der Festzuschuss beim Zahnersatz — viele Versicherte haben hier heute hohe Eigenanteile zu tragen — wird von 50 Prozent auf 60 Prozent erhöht.","","","39",11,19086
"41",41,"Das alles sind ganz konkrete Maßnahmen, die die Versorgung besser machen.","","","40",11,19086
"42",42," Alle, die heute gegen diesen Gesetzentwurf stimmen, müssen schon sagen, wie sie sich dazu verhalten:","","","41",11,19086
"43",43," Wollen Sie diese Verbesserungen in der Versorgung für die Bürger, oder wollen Sie sie nicht? Wir als Große Koalition wollen sie, und deswegen werden wir zustimmen.","","","42",11,19086
"44",44," Präsident Dr.
 Wolfgang ","","","43",11,19086
