"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",86,19116
"2",2," Vielen Dank, Kollege Toncar.","","","01",86,19116
"3",3," — Nächster Redner:","","","02",86,19116
"4",4," Jörg Cezanne für die Fraktion Die Linke.","","","03",86,19116
"5",5," Jörg Cezanne:","","","04",86,19116
"6",6,"Frau Präsidentin! Meine Damen und Herren! „Die Welt“ schreibt:","","","05",86,19116
"7",7," „Die größte Ungerechtigkeit beim Hauskauf.","","","06",86,19116
"8",8,"“ „Der Spiegel“ nennt sie „Eine Art Dummensteuer“, und sie gilt als Einfallstor für Geldwäschetatbestände.","","","07",86,19116
"9",9," Ja, die Grunderwerbsteuer und insbesondere das — ich nenne es so — legale Steuerschlupfloch Share Deals ist ein Problem, das behoben werden muss.","","","08",86,19116
"10",10," Wenn ein Normalbürger ein Grundstück oder ein Haus kauft, dann zahlt er dafür eine Grunderwerbsteuer.","","","09",86,19116
"11",11," Groß Jérg Cezanneinvestoren können diese Steuerregeln umgehen; sie können diese Grunderwerbsteuer sparen, indem sie — das ist hier schon gesagt worden — eben nicht das Grundstück oder das Haus selber kaufen, sondern eine Firma, der dieses Grundstück gehört.","","","10",86,19116
"12",12," Damit ändert sich formal nicht das Eigentum an der Immobilie, und die Grunderwerbsteuer wird nicht fällig.","","","11",86,19116
"13",13," Die juristische Logik dahinter ist, dass man einen Anteilserwerb an einem Unternehmen gleich behandelt, egal ob jemand zehn Aktien eines börsennotierten Unternehmens wie VW oder BMW besitzt oder die bestimmende Mehrheit an einem Immobilienunternehmen hat, dem ganze Stadtteile gehören.","","","12",86,19116
"14",14," Und das ist der Haken an der Regulierung.","","","13",86,19116
"15",15," Hier muss eingeschritten werden.","","","14",86,19116
"16",16," Bislang hat der Gesetzgeber das so geregelt, dass nur bei sehr weitgehenden Übernahmen von 95 Prozent oder mehr von einem solchen Unternehmen die Grunderwerbsteuer fällig wird.","","","15",86,19116
"17",17," Logischerweise — da muss man noch nicht mal besonders viel BWL studiert haben — kommt man schnell auf die Idee, sich einen stillen Zweitinvestor zu suchen, der 5,1 Prozent übernimmt.","","","16",86,19116
"18",18," Dann sparen sich beide die Grunderwerbsteuer.","","","17",86,19116
"19",19," Nach fünf Jahren läuft die derzeitige gesetzliche Frist aus, und Vonovia, Deutsche Wohnen und Co können auch die restlichen 5,1 Prozent grunderwerbsteuerfrei übernehmen.","","","18",86,19116
"20",20," Das ist ein Steuertrick, und der muss beendet werden.","","","19",86,19116
"21",21," Was die Bundesregierung nun vorschlägt, ist weder originell — Kollege Toncar hat es schon gesagt — noc wirkungsvoll.","","","20",86,19116
"22",22," Sie will die Schwelle der Grunderwerbsteuerpflicht beim anteiligen Erwerb von 95 Prozent auf 90 Prozent reduzieren.","","","21",86,19116
"23",23," In Zukunft müssen Investoren also einen passiven Investor für 10,1 statt 5,1 Prozent finden.","","","22",86,19116
"24",24," Das wird nicht so schwer sein.","","","23",86,19116
"25",25," Diese Regelung reicht nicht aus.","","","24",86,19116
"26",26," Wir schlagen daher einen Systemwechsel vor.","","","25",86,19116
"27",27," Wir schlagen vor, dass, wer die Hälfte eines Immobilienunternehmens übernimmt, dann auch entsprechend den von ihm übernommenen Anteilen Grunderwerbsteuer zahlen soll; denn mit dieser Übernahme von mehr als der Hälfte geht auch der Hauptzweck des Geschäftes, nämlich eine wirtschaftliche Verwertung, einher.","","","26",86,19116
"28",28," Wir schlagen eine anteilige Besteuerung entsprechend den übernommenen Anteilen vor.","","","27",86,19116
"29",29,"Wir schlagen außerdem eine Vereinfachung vor, indem wir in 10-Prozent-Stufen vorgehen und eben nicht bis ins Letzte die prozentualen Anteile ausrechnen müssen.","","","28",86,19116
"30",30," Das macht es auch der Finanzverwaltung leichter und ist weniger streitanfällig.","","","29",86,19116
"31",31," Daneben müssten noch ein paar begleitende Maßnahmen ergriffen werden:","","","30",86,19116
"32",32," Ein Immobilienregister würde helfen, genau zu wissen, wer der wirtschaftliche Nutznießer ist.","","","31",86,19116
"33",33," Fristen sollten ausgeweitet werden, und mehr Personal bei der Finanzverwaltung, um das überprüfen zu können, würde auch helfen.","","","32",86,19116
"34",34,"Danke schön.
Vizepräsidentin Claudia ","","","33",86,19116
