"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",51,19116
"2",2," Vielen Dank, Daniela Kolbe.","","","01",51,19116
"3",3," — Nächster Redner:","","","02",51,19116
"4",4," für die FDP-Fraktion Johannes Vogel.","","","03",51,19116
"5",5," Johannes Vogel:","","","04",51,19116
"6",6,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Fast 30 Jahre nach der Wiedervereinigung sollte es keine unterschiedliche Rentenberechnung in Ost und West mehr geben.","","","05",51,19116
"7",7," Ich glaube, da sind sich sehr viele in diesem Haus einig.","","","06",51,19116
"8",8," Ich will mal etwas tun, was ich hier selten tue, nämlich die SPD, insbesondere die ehemalige Arbeitsund Sozialministerin Andrea Nahles, aber auch die Große Koalition in einer rentenpolitischen Frage loben.","","","07",51,19116
"9",9," Darüber wurde lange in diesem Haus diskutiert.","","","08",51,19116
"10",10," Auch wir als Freie Demokraten haben das lange gefordert.","","","09",51,19116
"11",11," Dass Sie es in der letzten Legislaturperiode geschafft haben, hier mit dem Rentenüberleitungs-Abschlussgesetz eine Angleichung herbeizuführen, ist ein großer Schritt nach vorne für uns alle, und dafür geführt Ihnen Dank — ausnahmsweise - in der Rentenpolitik.","","","10",51,19116
"12",12," Das, was Sie allerdings hier machen, liebe Kolleginnen und Kollegen von der Linkspartei, ist eine wirklich krasse Irreführung der Bürgerinnen und Bürger und der deutschen Öffentlichkeit, und das gleich in zweifacher Hinsicht.","","","11",51,19116
"13",13,"Erstens.","","","12",51,19116
"14",14," Frau Kollegin Lötzsch, dass Sie sich hier ernsthaft hinstellen und alle möglichen Gründe für das noch ungleiche Rentensystem zwischen Ost und West anführen, außer den Kern zu erwähnen, nämlich den totalen wirtschaftlichen Zusammenbruch der DDR, ist irreführend, gerade von Ihnen von der Linken.","","","13",51,19116
"15",15," Das muss man immer wieder klarmachen.","","","14",51,19116
"16",16,"Zweitens.","","","15",51,19116
"17",17," Sie tun so, als ob es heute nicht eine doppelte Ungleichbehandlung im Rentensystem geben würde.","","","16",51,19116
"18",18," Das wird jetzt ein bisschen technisch; aber diese Rentenfragen sind eben kompliziert, und weil man immer wieder auf Bürgerinnen und Bürger trifft, denen das gar nicht bewusst ist, muss man es, glaube ich, einmal erklären.","","","17",51,19116
"19",19," Ja, der Rentenwert, der dafür verantwortlich ist, wie jährlich die Renten berechnet werden, welche Höhe sie aktuell haben, lag und liegt heute in Ostdeutschland immer noch unterhalb des Rentenwertes in Westdeutschland.","","","18",51,19116
"20",20," Johannes Vogel— Nicht mehr viel, aber noch ein bisschen.","","","19",51,19116
"21",21," In der Tat.","","","20",51,19116
"22",22," — Gleichzeitig liegt der Wert der Entgeltpunkte, also der Rentenanspruch, den man für jeden eingezahlten Euro erwirbt, in Ostdeutschland heute höher als in Westdeutschland.","","","21",51,19116
"23",23," Warum? Weil wir als gesamtdeutsche Bevölkerung, weil die Menschen in Ost und West sehr viel Geld investiert haben, hart dafür gearbeitet haben, damit wir so für halbwegs auskömmliche Renten in Ostdeutschland sorgen konnten.","","","22",51,19116
